상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
26371550	이디야커피	회기역중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123072000	휘경1동	1123010900	휘경동	1123010900103190000	1	대지	319	55	서울특별시 동대문구 휘경동 319-55	112303105020	서울특별시 동대문구 회기로	194	1	1123010900103190000000000		서울특별시 동대문구 회기로 194-1	130090	2446		1		127.0574785832	37.5898289489
17115947	이디야커피	본서부병원점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138058000	응암1동	1138010700	응암동	1138010700100880000	1	대지	88	11	서울특별시 은평구 응암동 88-11	113803005055	서울특별시 은평구 응암로	337		1138010700100880000000000	빛터룩스빌딩	서울특별시 은평구 응암로 337	122907	3461		1		126.9221151232	37.6012938749
16109492	이디야커피	세이브존노원점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11350	노원구	1135061100	하계1동	1135010400	하계동	1135010400102840000	1	대지	284		서울특별시 노원구 하계동 284	113503005050	서울특별시 노원구 공릉로	351		1135010400102840000000000	한신청구아파트	서울특별시 노원구 공릉로 351	139937	1784		-1		127.0680176694	37.6381543484
16678213	이디야커피	장위2동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129077000	장위2동	1129013800	장위동	1129013800100660000	1	대지	66	320	서울특별시 성북구 장위동 66-320	112904121769	서울특별시 성북구 화랑로25길	14		1129013800100660000000000		서울특별시 성북구 화랑로25길 14	136828	2771		1		127.0524420171	37.609296176
14366868	이디야커피	갈현점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138055100	갈현1동	1138010400	갈현동	1138010400104320000	1	대지	432	1	서울특별시 은평구 갈현동 432-1	113803111001	서울특별시 은평구 갈현로	268		1138010400104320000000000		서울특별시 은평구 갈현로 268	122811	3330		1		126.9166367825	37.6206158625
14377220	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144073000	성산2동	1144012500	성산동	1144012500105150000	1	대지	515		서울특별시 마포구 성산동 515	114403113018	서울특별시 마포구 월드컵로	240		1144012500105290000000000	월드컵주경기장	서울특별시 마포구 월드컵로 240	121849	3932		2		126.8972574476	37.5682756453
12074331	이디야커피	목동남부점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147068000	신정7동	1147010100	신정동	1147010100102030000	1	대지	203	7	서울특별시 양천구 신정동 203-7	114703005065	서울특별시 양천구 목동남로	46		1147010100102030000000000		서울특별시 양천구 목동남로 46	158070	8101		1		126.8647105912	37.5087419758
12081536	이디야커피	중계중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11350	노원구	1135062100	중계1동	1135010600	중계동	1135010600104230000	1	대지	423	40	서울특별시 노원구 중계동 423-40	113504130150	서울특별시 노원구 덕릉로73길	18		1135010600104230000000000	태인빌딩	서울특별시 노원구 덕릉로73길 18	139220	1707		1		127.0724103395	37.6521099757
12063701	이디야커피	대치역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168060000	대치1동	1168010600	대치동	1168010600106050000	1	대지	605	2	서울특별시 강남구 대치동 605-2	116802000003	서울특별시 강남구 남부순환로	2937		1168010600106050000000000	까치빌딩	서울특별시 강남구 남부순환로 2937	135280	6280		1		127.0616008199	37.4940800795
14377106	이디야커피	성산중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144072000	성산1동	1144012500	성산동	1144012500102280000	1	대지	228	1	서울특별시 마포구 성산동 228-1	114403113011	서울특별시 마포구 성미산로	78		1144012500102280000000000		서울특별시 마포구 성미산로 78	121846	3986		1		126.9166392144	37.5603007167
16678199	이디야커피	서울삼성내과점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171065000	잠실본동	1171010100	잠실동	1171010100102940000	1	대지	294	4	서울특별시 송파구 잠실동 294-4	117103123006	서울특별시 송파구 백제고분로	126		1171010100102940000000000	오룡빌딩	서울특별시 송파구 백제고분로 126	138865	5574		1		127.0807340975	37.5061605267
17128272	이디야커피	쌈지공원점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154564000	독산4동	1154510200	독산동	1154510200101790000	1	대지	179	35	서울특별시 금천구 독산동 179-35	115453117004	서울특별시 금천구 독산로	276		1154510200101790000000000		서울특별시 금천구 독산로 276	153808	8555				126.9032730031	37.4713434466
17120289	이디야커피	신촌숲아이파크점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144063000	신수동	1144011100	신수동	1144011100104620000	1	대지	462		서울특별시 마포구 신수동 462	114403113001	서울특별시 마포구 광성로	17		1144011100100930000000000	신촌숲아이파크	서울특별시 마포구 광성로 17	121110	4094				126.9355032129	37.5502455081
17115576	이디야커피	가산오거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154551000	가산동	1154510100	가산동	1154510100101400000	1	대지	140	5	서울특별시 금천구 가산동 140-5	115453117003	서울특별시 금천구 가산로	155		1154510100101400000000000	케이디에스빌딩	서울특별시 금천구 가산로 155	153801	8515		2		126.8900819236	37.4788521506
16001358	이디야커피	상암홈플러스점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144073000	성산2동	1144012500	성산동	1144012500104200000	1	대지	420		서울특별시 마포구 성산동 420	114403113018	서울특별시 마포구 월드컵로	240		1144012500104210000000000	월드컵경기장역	서울특별시 마포구 월드컵로 240	121850	3932		2		126.8990102717	37.5699318896
26369357	이디야커피	충정로역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11140	중구	1114068000	중림동	1114017100	중림동	1114017100102000000	1	대지	200		서울특별시 중구 중림동 200	111403101007	서울특별시 중구 중림로	10		1114017100102000000000000	삼성사이버빌리지	서울특별시 중구 중림로 10	100727	4502	1			126.9645165189	37.5586939908
17120859	이디야커피	방학홈플러스점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132069000	방학1동	1132010600	방학동	1132010600107070000	1	대지	707	7	서울특별시 도봉구 방학동 707-7	113203005039	서울특별시 도봉구 도봉로	678		1132010600107070000000000	홈플러스데스코㈜방학점	서울특별시 도봉구 도봉로 678	132854	1334				127.0435752908	37.6648545802
12068422	이디야커피	광나루점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11215	광진구	1121581000	광장동	1121510400	광장동	1121510400103370000	1	대지	337	4	서울특별시 광진구 광장동 337-4	112153000002	서울특별시 광진구 아차산로	624		1121510400103370000000000		서울특별시 광진구 아차산로 624	143810	4969		1		127.1075148598	37.5481658998
12068426	이디야커피	종합운동장역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171065000	잠실본동	1171010100	잠실동	1171010100101750000	1	대지	175	6	서울특별시 송파구 잠실동 175-6	117103123023	서울특별시 송파구 올림픽로	76		1171010100101750000000000	J타워	서울특별시 송파구 올림픽로 76	138220	5556		1		127.0791635339	37.5115546361
17112799	이디야커피	마곡헤리움점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150060300	가양1동	1150010500	마곡동	1150010500107580000	1	대지	758	3	서울특별시 강서구 마곡동 758-3	115003155059	서울특별시 강서구 마곡중앙5로1길	25		1150010500107580000000000	마곡헤리움2차	서울특별시 강서구 마곡중앙5로1길 25	157805	7788		1		126.8261205747	37.5692295779
14323828	이디야커피	석계중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129081000	석관동	1129013900	석관동	1129013900101330000	1	대지	133	62	서울특별시 성북구 석관동 133-62	112904121716	서울특별시 성북구 한천로78길	71		1129013900101330000000000	선우빌딩	서울특별시 성북구 한천로78길 71	136817	2781				127.064949446	37.6135497381
16045978	이디야커피	을지병원사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168053100	논현2동	1168010800	논현동	1168010800100600000	1	대지	60	10	서울특별시 강남구 논현동 60-10	116804166271	서울특별시 강남구 도산대로30길	7		1168010800100600000000000	ABS빌딩	서울특별시 강남구 도산대로30길 7	135816	6047		5		127.0294166763	37.5193829472
23382534	이디야커피	염창역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150051000	염창동	1150010100	염창동	1150010100102820000	1	대지	282	22	서울특별시 강서구 염창동 282-22	115002005007	서울특별시 강서구 공항대로	629		1150010100102820000000000	유보약국	서울특별시 강서구 공항대로 629	157864	7558		1		126.8748438494	37.5472322212
12618197	이디야커피	신논현점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165056000	반포1동	1165010700	반포동	1165010700107370000	1	대지	737	16	서울특별시 서초구 반포동 737-16	116504163032	서울특별시 서초구 강남대로79길	10		1165010700107370000000000	운학빌딩	서울특별시 서초구 강남대로79길 10	137810	6541		1		127.023197446	37.5052932735
20470011	이디야커피	명지전문대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11410	서대문구	1141068500	홍은2동	1141011800	홍은동	1141011800103470000	1	대지	347		서울특별시 서대문구 홍은동 347	114103005053	서울특별시 서대문구 가좌로	140		1141011800103470000000000		서울특별시 서대문구 가좌로 140	120100	3655	335	1		126.9241453476	37.5845621875
12599717	이디야커피	신사점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168052100	논현1동	1168010800	논현동	1168010800100030000	1	대지	3	1	서울특별시 강남구 논현동 3-1	116802122001	서울특별시 강남구 도산대로	118		1168010800100030000000000		서울특별시 강남구 도산대로 118	135811	6038		1		127.0218064755	37.5165449235
12620621	이디야커피	응봉동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120058000	응봉동	1120010800	응봉동	1120010800100980000	1	대지	98		서울특별시 성동구 응봉동 98	112003005014	서울특별시 성동구 독서당로	377		1120010800100980000000000	금호현대아파트	서울특별시 성동구 독서당로 377	133770	4720		1		127.0311292559	37.5505282828
15994499	이디야커피	시흥사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154567000	시흥1동	1154510300	시흥동	1154510300101210000	1	대지	121	4	서울특별시 금천구 시흥동 121-4	115454151326	서울특별시 금천구 시흥대로63길	8		1154510300101210000000000	진성빌딩	서울특별시 금천구 시흥대로63길 8	153839	8614				126.8991829679	37.4549873826
12602631	이디야커피	강남세곡점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168070000	세곡동	1168011100	세곡동	1168011100105870000	1	대지	587		서울특별시 강남구 세곡동 587	116804166875	서울특별시 강남구 헌릉로569길	9		1168011100105870000000000	강남지웰파인즈	서울특별시 강남구 헌릉로569길 9	135190	6376				127.1007621453	37.46678511
12596324	이디야커피	오금중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171057000	오금동	1171011200	오금동	1171011200100100000	1	대지	10	3	서울특별시 송파구 오금동 10-3	117104169454	서울특별시 송파구 위례성대로22길	18		1171011200100100000000000	이시돌빌딩	서울특별시 송파구 위례성대로22길 18	138855	5653		1		127.1303356414	37.5086806472
16044573	이디야커피	방학중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132070000	방학2동	1132010600	방학동	1132010600106330000	1	대지	633		서울특별시 도봉구 방학동 633	113204127071	서울특별시 도봉구 도당로13길	22		1132010600106330000000000		서울특별시 도봉구 도당로13길 22	132843	1355				127.0352780086	37.6657601219
16009240	이디야커피	동덕여대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129072500	월곡2동	1129013600	하월곡동	1129013600100160000	1	대지	16	13	서울특별시 성북구 하월곡동 16-13	112903005046	서울특별시 성북구 화랑로	99		1129013600100160000000000		서울특별시 성북구 화랑로 99	136865	2751		1		127.0426741886	37.6034777169
16026824	이디야커피	문정중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064100	문정1동	1171010800	문정동	1171010800100370000	1	대지	37	8	서울특별시 송파구 문정동 37-8	117103123005	서울특별시 송파구 문정로	31	1	1171010800100370000000000		서울특별시 송파구 문정로 31-1	138825	5803				127.1263192478	37.4864398352
23406471	이디야커피	망원중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144070000	망원2동	1144012300	망원동	1144012300104770000	1	대지	477	3	서울특별시 마포구 망원동 477-3	114403113018	서울특별시 마포구 월드컵로	147		1144012300104770000000000	한익빌딩	서울특별시 마포구 월드컵로 147	121230	3963		1		126.905460718	37.560783284
16021632	이디야커피	시흥유통센터점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154569000	시흥3동	1154510300	시흥동	1154510300109540000	1	대지	954	14	서울특별시 금천구 시흥동 954-14	115452005010	서울특별시 금천구 시흥대로	88		1154510300109540000000000	오복빌딩	서울특별시 금천구 시흥대로 88	153861	8652		1		126.9038953648	37.4418758066
16071136	이디야커피	도림점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156058500	도림동	1156011800	도림동	1156011800102260000	1	대지	226	1	서울특별시 영등포구 도림동 226-1	115604154306	서울특별시 영등포구 도신로15길	40		1156011800102260000000000	도림빌딩	서울특별시 영등포구 도신로15길 40	150832	7374		1		126.8965524248	37.5086022262
12509018	이디야커피	이문점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123075000	이문2동	1123011000	이문동	1123011000102380000	1	대지	238	18	서울특별시 동대문구 이문동 238-18	112303105005	서울특별시 동대문구 신이문로	19		1123011000102380000000000		서울특별시 동대문구 신이문로 19	130828	2409				127.0642304038	37.6031370129
25347296	이디야커피	서울고교점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165053000	서초3동	1165010800	서초동	1165010800114890000	1	대지	1489	4	서울특별시 서초구 서초동 1489-4	116504163637	서울특별시 서초구 효령로40길	4		1165010800114890000000000	세민정형외과	서울특별시 서초구 효령로40길 4	137070	6708		1		127.0057618424	37.482738586
12521049	이디야커피	보라매중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162052500	보라매동	1162010100	봉천동	1162010100116980000	1	대지	1698	1	서울특별시 관악구 봉천동 1698-1	116203005078	서울특별시 관악구 보라매로	62		1162010100116980000000000	보라매삼성아파트	서울특별시 관악구 보라매로 62	151752	8709		1		126.9277955124	37.4933829423
23383866	이디야커피	봉천역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162059500	청룡동	1162010100	봉천동	1162010100108830000	1	대지	883	1	서울특별시 관악구 봉천동 883-1	116204160249	서울특별시 관악구 남부순환로216길	2		1162010100108830000000000		서울특별시 관악구 남부순환로216길 2	151050	8786		1		126.9489751003	37.4813640319
12118293	이디야커피	목4동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147053000	목3동	1147010200	목동	1147010200107180000	1	대지	718	11	서울특별시 양천구 목동 718-11	114704142179	서울특별시 양천구 목동중앙본로7길	46		1147010200107180000000000		서울특별시 양천구 목동중앙본로7길 46	158813	7955		1		126.8661118445	37.5394718594
15801563	이디야커피	가재울중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11410	서대문구	1141069000	남가좌1동	1141012000	남가좌동	1141012000103850000	1	대지	385		서울특별시 서대문구 남가좌동 385	114103351018	서울특별시 서대문구 가재울미래로	2		1141012000201240000000000	DMC파크뷰자이	서울특별시 서대문구 가재울미래로 2	120121	3711	101			126.9177797556	37.5745655792
17140821	이디야커피	암사3동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174057000	암사1동	1174010700	암사동	1174010700104130000	1	대지	413		서울특별시 강동구 암사동 413	117403124001	서울특별시 강동구 고덕로	130		1174010700104130000000000	프라이어팰리스	서울특별시 강동구 고덕로 130	134799	5256				127.1408871495	37.5541981957
20281175	이디야커피	봉천역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162060500	은천동	1162010100	봉천동	1162010100109310000	1	대지	931	4	서울특별시 관악구 봉천동 931-4	116202000003	서울특별시 관악구 남부순환로	1725		1162010100109310000000000		서울특별시 관악구 남부순환로 1725	151050	8757		1		126.9418785646	37.4826792974
20483449	이디야커피	양천구청점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147068000	신정7동	1147010100	신정동	1147010100103230000	1	대지	323	16	서울특별시 양천구 신정동 323-16	114703114001	서울특별시 양천구 목동동로	63		1147010100103230000000000	대영프라자	서울특별시 양천구 목동동로 63	158070	8093		1		126.8622922633	37.5153053135
12460867	이디야커피	문정엠스테이트점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064200	문정2동	1171010800	문정동	1171010800106430000	1	대지	643	1	서울특별시 송파구 문정동 643-1	117103350849	서울특별시 송파구 법원로	114		1171010800102210000000000	엠스테이트	서울특별시 송파구 법원로 114	138888	5854		2		127.1209979436	37.4860489501
12118142	이디야커피	롯데마트구로점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153053000	구로2동	1153010200	구로동	1153010200106360000	1	대지	636	89	서울특별시 구로구 구로동 636-89	115303000028	서울특별시 구로구 경인로	482		1153010200106360000000000	롯데마트구로점	서울특별시 구로구 경인로 482	152866	8278		1		126.8727176188	37.4982764661
12638958	이디야커피	가락중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171062000	가락본동	1171010700	가락동	1171010700100480000	1	대지	48		서울특별시 송파구 가락동 48	117103123011	서울특별시 송파구 송이로	87		1171010700100480000000000		서울특별시 송파구 송이로 87	138801	5706		1		127.1207749636	37.4983197588
23290179	이디야커피	동부이촌동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117063000	이촌1동	1117012900	이촌동	1117012900103010000	1	대지	301	53	서울특별시 용산구 이촌동 301-53	111704106293	서울특별시 용산구 이촌로77길	19		1117012900103010000000000	이촌종합상가	서울특별시 용산구 이촌로77길 19	140030	4423		1		126.9748762517	37.5204269022
20860957	이디야커피	성수2가점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120067000	성수2가1동	1120011500	성수동2가	1120011500105610000	1	대지	561	1	서울특별시 성동구 성수동2가 561-1	112004109340	서울특별시 성동구 성덕정길	106		1120011500105610000000000	국민은행	서울특별시 성동구 성덕정길 106	133120	4776		1		127.0550868905	37.5371526232
26371838	이디야커피	목3동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147053000	목3동	1147010200	목동	1147010200106020000	1	대지	602	2	서울특별시 양천구 목동 602-2	114702005007	서울특별시 양천구 공항대로	566		1147010200106020000000000		서울특별시 양천구 공항대로 566	158050	7947		2		126.8680622717	37.5489244225
12154076	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154570000	시흥4동	1154510300	시흥동	1154510300100030000	1	대지	3	10	서울특별시 금천구 시흥동 3-10	115454151113	서울특별시 금천구 독산로50길	162		1154510300100030000000000	한솔그린빌	서울특별시 금천구 독산로50길 162	153837	8564	A			126.9124224412	37.4617327046
12650479	이디야커피	성산점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144072000	성산1동	1144012500	성산동	1144012500100560000	1	대지	56	1	서울특별시 마포구 성산동 56-1	114403113019	서울특별시 마포구 월드컵북로	137		1144012500100560000000000	씨에스타워	서울특별시 마포구 월드컵북로 137	121843	3966		1		126.911649974	37.5648140759
20662302	이디야커피	선릉사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168064000	역삼1동	1168010100	역삼동	1168010100106960000	1	대지	696	40	서울특별시 강남구 역삼동 696-40	116803122006	서울특별시 강남구 선릉로	519		1168010100106960000000000	삼능빌딩	서울특별시 강남구 선릉로 519	135080	6149				127.0479938477	37.5058651539
12439840	이디야커피	삼각지점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117062500	한강로동	1117012500	한강로2가	1117012500101090000	1	대지	109	1	서울특별시 용산구 한강로2가 109-1	111702005005	서울특별시 용산구 한강대로	138		1117012500101090000000000		서울특별시 용산구 한강대로 138	140872	4382				126.9704374918	37.5314351268
12637349	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150064000	방화2동	1150010900	방화동	1150010900105800000	1	대지	580	130	서울특별시 강서구 방화동 580-130	115003115005	서울특별시 강서구 방화동로	95		1150010900105800000000000	성광콜택시	서울특별시 강서구 방화동로 95	157851	7607		1		126.8125290397	37.5690035377
12464824	이디야커피	문정테라타워점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064200	문정2동	1171010800	문정동	1171010800106510000	1	대지	651		서울특별시 송파구 문정동 651	117102005011	서울특별시 송파구 송파대로	167		1171010800103250000000000	문정역테라타워	서울특별시 송파구 송파대로 167	138888	5855		1		127.1207441144	37.4845512963
25324992	이디야커피	동자동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117053000	남영동	1117010700	동자동	1117010700100110000	1	대지	11		서울특별시 용산구 동자동 11	111703101024	서울특별시 용산구 후암로	93		1117010700100110000000000		서울특별시 용산구 후암로 93	140818	4324		1		126.9751045798	37.5533440808
12104821	이디야커피	논골사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120059000	금호1가동	1120010900	금호동1가	1120010900101720000	1	대지	172		서울특별시 성동구 금호동1가 172	112003100018	서울특별시 성동구 난계로	35		1120010900101710000000000		서울특별시 성동구 난계로 35	133800	4727		1		127.0244662685	37.5555192827
26365493	이디야커피	당곡사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162052500	보라매동	1162010100	봉천동	1162010100109700000	1	대지	970	22	서울특별시 관악구 봉천동 970-22	116203005083	서울특별시 관악구 봉천로	245		1162010100109700000000000		서울특별시 관악구 봉천로 245	151050	8711		1		126.9290189262	37.4892762462
23427122	이디야커피	선릉점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168063000	대치4동	1168010600	대치동	1168010600108890000	1	대지	889	68	서울특별시 강남구 대치동 889-68	116804166495	서울특별시 강남구 선릉로86길	15		1168010600108890000000000	현대선릉GOLDTOWER	서울특별시 강남구 선릉로86길 15	135280	6192				127.0508172515	37.5035180985
19981791	이디야커피	굽은다리역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174060000	천호1동	1174010900	천호동	1174010900100450000	1	대지	45	7	서울특별시 강동구 천호동 45-7	117402000006	서울특별시 강동구 양재대로	1543		1174010900100450000000000	진주빌딩	서울특별시 강동구 양재대로 1543	134020	5315		1		127.1418473225	37.5435006442
20010897	이디야커피	은행사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11350	노원구	1135061900	중계본동	1135010600	중계동	1135010600103640000	1	대지	364	24	서울특별시 노원구 중계동 364-24	113503110007	서울특별시 노원구 중계로	201		1135010600103640000000000	오성프라자	서울특별시 노원구 중계로 201	139220	1734		1		127.0777684465	37.650458039
23284142	이디야커피	영등포중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156053500	영등포동	1156010500	영등포동4가	1156010500100660000	1	대지	66		서울특별시 영등포구 영등포동4가 66	115603118024	서울특별시 영등포구 영중로	37		1156010500100660000000000		서울특별시 영등포구 영중로 37	150034	7301		1		126.9046956598	37.5194725232
